1	1	1.327510	0.2409187
1	2	1.707130	0.1514409
1	3	2.001760	0.1146542
1	4	2.110060	0.0962997
1	5	1.995960	0.0772063
2	1	0.823669	0.4522656
2	2	1.446900	0.2487188
2	3	1.891060	0.1473639
2	4	2.071280	0.1105382
2	5	2.096720	0.0728212
3	1	0.401340	0.7005707
3	2	0.930345	0.4264116
3	3	1.490020	0.2376424
3	4	1.872500	0.1487440
3	5	1.948400	0.0872261
