1	0.5929293	0.3019141	0.1051566
1	0.1895550	0.5882665	0.2221785
1	0.0564580	0.1834011	0.7601409
2	0.4895231	0.3298371	0.1806398
2	0.1664882	0.4996098	0.3339019
2	0.0494836	0.1509494	0.7995669
3	0.4566011	0.3055536	0.2378452
3	0.1464809	0.4425767	0.4109423
3	0.0444168	0.1276775	0.8279057
4	0.4310375	0.2884450	0.2805175
4	0.1483760	0.3899302	0.4616938
4	0.0315197	0.1312270	0.8372533
